Year,Precinct,DateofStop,CrimeSuspected,ArrestMade,SummonsIssued,Frisked,Searched,ContrabandFound,PistolFound,RifleFound,AssaultWeaponFound,KnifeFound,MachineGunFound,OtherWeaponFound,PhysicalForceUsed,SuspectHeldAgainstWall,SuspectHeldontheGround,DidPoliceDrawtheirWeapon,SuspectPutinHandcuffs,Sex,Race,age,Address,LocationofStopIntersection,LocationofCrossStreet,Intersection,City,xcoord,ycoord,Zipcode,State,AUTO_UNIQUE_ID_2017-12-18_newmathishere_bronxstopandfr,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle
2016,47,1262016,Criminal Possession of Weapon,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Male,Black,39,2291 NEW ENGLAND THRUWAY,Conner Street,DELAVALL AVENUE,Conner Street & DELAVALL AVENUE,Bronx,1032042,261245,,New York,793,USCGeocoder,85,1,4.1,,6cade41c-1371-4e55-9728-2807fede6d80,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2004.887456,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88266251,-73.82916214,Relaxed,2291,,,NEW ENGLAND THRUWAY,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2152016,Misdemeanor,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,White-Hispanic,37,2175 REEDS MILL LANE,Steenwick Avenue,BOSTON SECOR PROJECT,Steenwick Avenue & BOSTON SECOR PROJECT,Bronx,1030727,260716,,New York,836,USCGeocoder,102,1,4.1,,12b7f788-46e9-4c08-9f77-ea3ffebb32d9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4115.360277,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88239811,-73.83141928,Relaxed,2175,,,REEDS MILL,LN,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2222016,Misdemeanor,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,21,1930 SCHIEFELIN AVENUE,East 229 Street,EAST 225 STREET,East 229 Street & EAST 225 STREET,Bronx, , ,,New York,921,USCGeocoder,107,1,4.1,,f898e7c1-5ca7-4f33-814c-d6e8e6a2f1c8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5322.642433,LinearInterpolationAddressRange,StreetSegment,91.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88398557,-73.84445229,Relaxed;Soundex,1930,,,SCHIEFELIN,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,10/1/16,Felony,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Male,Black,33,1890 SCHIEFELIN PLACE,East 229 Street,EAST 225 STREET,East 229 Street & EAST 225 STREET,Bronx, , ,,New York,928,USCGeocoder,89,1,4.1,,9278626e-c231-459d-b80f-f9a2f6dcc86a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5822.951431,LinearInterpolationAddressRange,StreetSegment,91.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88377006,-73.84232471,Relaxed;Soundex,1890,,,SCHIEFELIN,PL,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,10/8/16,Felony,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,White-Hispanic,28,1871 SCHIEFELIN AVENUE,East 225 Street,EAST 224 STREET,East 225 Street & EAST 224 STREET,Bronx, , ,,New York,930,USCGeocoder,97,1,4.1,,53f6768b-d69b-412d-ba33-5205ae71363c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2134.298092,LinearInterpolationAddressRange,StreetSegment,91.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88318618,-73.84584355,Relaxed;Soundex,1871,,,SCHIEFELIN,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,11/8/16,Misdemeanor,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,20,1870 SCHIEFELIN AVENUE,East 229 Street,EAST 225 STREET,East 229 Street & EAST 225 STREET,Bronx, , ,,New York,931,USCGeocoder,88,1,4.1,,34fea66c-12b3-4121-bc3e-c1e4026228a6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2134.298092,LinearInterpolationAddressRange,StreetSegment,91.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88313604,-73.84561319,Relaxed;Soundex,1870,,,SCHIEFELIN,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,12082016,Misdemeanor,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,18,1870 SCHIEFELIN AVENUE,East 229 Street,EAST 225 STREET,East 229 Street & EAST 225 STREET,Bronx, , ,,New York,932,USCGeocoder,83,1,4.1,,3476d231-eac6-4634-863d-56cd8c66dd0e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2134.298092,LinearInterpolationAddressRange,StreetSegment,91.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88313604,-73.84561319,Relaxed;Soundex,1870,,,SCHIEFELIN,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,12162016,Misdemeanor,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,18,1870 SCHIEFELIN AVENUE,East 229 Street,EAST 225 STREET,East 229 Street & EAST 225 STREET,Bronx, , ,,New York,933,USCGeocoder,86,1,4.1,,4af4b896-7440-411c-aca4-c3a270b12b67,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2134.298092,LinearInterpolationAddressRange,StreetSegment,91.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88313604,-73.84561319,Relaxed;Soundex,1870,,,SCHIEFELIN,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,7272016,Misdemeanor,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,27,1181 EAST 225 STREET,Schiefelin Avenue,LACONIA AVENUE,Schiefelin Avenue & LACONIA AVENUE,Bronx,1026577,261115,,New York,1207,USCGeocoder,143,1,4.1,,d16a214d-4154-4bfe-9e2f-26f3234bd065,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5303.483392,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88339516,-73.84700957,Relaxed;Soundex,1181,,E,225,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,6062016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,29,1179 EAST 229 STREET,Schiefelin Avenue,LACONIA AVENUE,Schiefelin Avenue & LACONIA AVENUE,Bronx,1027429,261947,,New York,1208,USCGeocoder,150,1,4.1,,d5ae40b0-e6e7-4100-b2cf-c62e04559407,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1832.604319,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88560151,-73.84376653,Relaxed;Soundex,1179,,E,229,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2072016,Misdemeanor,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,28,1165 EAST 229 DRIVE NORTH,Edenwald Houses,EAST 229 STREET,Edenwald Houses & EAST 229 STREET,Bronx,1027462,262379,,New York,1219,USCGeocoder,131,1,4.1,,06c0c9ab-a80f-4b96-93ac-4a9c97f011d9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,37721.76527,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88669761,-73.84366601,Relaxed;Soundex,1165,,E,229,DR,N,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,8132016,Misdemeanor,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,27,1141 EAST 229 STREET,Schiefelin Avenue,LACONIA AVENUE,Schiefelin Avenue & LACONIA AVENUE,Bronx,1027007,262220,,New York,1234,USCGeocoder,124,1,4.1,,243f5088-2ee6-40f1-b03e-90701a0f9bf3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2413.846285,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88644267,-73.84548501,Relaxed;Soundex,1141,,E,229,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,8042016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black,31,1138 EAST 229 STREET,Schiefelin Avenue,LACONIA AVENUE,Schiefelin Avenue & LACONIA AVENUE,Bronx,1026927,262254,,New York,1239,USCGeocoder,123,1,4.1,,00185420-520c-4078-8586-c72bafa2c411,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1702.758727,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88639092,-73.8459038,Relaxed;Soundex,1138,,E,229,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,11262016,Misdemeanor,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,44,1135 EAST 229 DRIVE NORTH,Edenwald Houses,EAST 229 STREET,Edenwald Houses & EAST 229 STREET,Bronx,1027129,262567,,New York,1240,USCGeocoder,142,1,4.1,,d9b42122-2b2b-402b-bc8d-a1452c9f1344,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,37721.76527,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88732417,-73.84492832,Relaxed;Soundex,1135,,E,229,DR,N,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,5112016,Assault,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Male,Black,39,1062 EAST GUN HILL ROAD,Lurting Avenue,HONE AVENUE,Lurting Avenue & HONE AVENUE,Bronx,1023832,257850,,New York,1268,USCGeocoder,88,1,4.1,,2e48d43c-7f40-447f-909b-619710c49349,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2012.614021,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.87423346,-73.85685815,Relaxed,1062,,E,GUN HILL,RD,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,10/2/16,Felony,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,14,1044 EAST 211 STREET,Laconia Avenue,PAULDING AVENUE,Laconia Avenue & PAULDING AVENUE,Bronx,1023935,258144,,New York,1285,USCGeocoder,774,1,4.1,,6f840fa3-7d3f-4fae-bf94-fe31bf713678,12,CountyCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,1044,,E,211,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,4102016,Felony,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Male,White-Hispanic,25,1040 EAST 217 STREET,Laconia Avenue,PAULDING AVENUE,Laconia Avenue & PAULDING AVENUE,Bronx,1024543,259628,,New York,1293,USCGeocoder,125,1,4.1,,b812ba8c-2ef1-481e-a003-459582a98b22,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4694.073367,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.87914386,-73.85438266,Relaxed;Soundex,1040,,E,217,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,9202016,Felony,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Male,Black,29,1015 EAST 223 STREET,Laconia Avenue,PAULDING AVENUE,Laconia Avenue & PAULDING AVENUE,Bronx,1025134,261198,,New York,1305,USCGeocoder,141,1,4.1,,28964e6b-7b28-4a07-817c-ccfccae53de6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5085.085399,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.88367267,-73.85239682,Relaxed;Soundex,1015,,E,223,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,10/7/16,Felony,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black,43,   ,Schiefelin Avenue,EAST 229 STREET,Schiefelin Avenue & EAST 229 STREET,Bronx, , ,,New York,1346,USCGeocoder,21,1,4.1,,eadaa957-0ddd-4e67-930e-3cc196023c16,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,10/7/16,Felony,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Male,Black,35,   ,East 229 Drive South,EAST 229 STREET,East 229 Drive South & EAST 229 STREET,Bronx,1026960,262243,,New York,1347,USCGeocoder,20,1,4.1,,a1f86d7b-a93e-419a-943d-13f7043fa954,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1132016,Robbery,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black,17,   ,Bronxwood Avenue,EAST 213 STREET,Bronxwood Avenue & EAST 213 STREET,Bronx,1023166,259089,,New York,1393,USCGeocoder,20,1,4.1,,f16a3b03-8960-4dcd-89d9-0e1d28f115a8,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1192016,Robbery,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Male,Black,25,   ,Pitman Avenue,GRACE AVENUE,Pitman Avenue & GRACE AVENUE,Bronx,1026584,265862,,New York,1420,USCGeocoder,27,1,4.1,,9100c3ef-7001-4c22-9c22-7f405e348db3,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1222016,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,18,   ,Eastchester Road,BURKE AVENUE,Eastchester Road & BURKE AVENUE,Bronx,1027330,257399,,New York,1432,USCGeocoder,19,1,4.1,,0e2ea49b-f4ed-45b0-8296-000cd1d89e35,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1222016,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,22,   ,Eastchester Road,BURKE AVENUE,Eastchester Road & BURKE AVENUE,Bronx,1027330,257399,,New York,1433,USCGeocoder,19,1,4.1,,063b8970-46d1-4346-93a3-e34a25ff7e2e,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1282016,Misdemeanor,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Male,Black,23,   ,Willett Avenue,EAST GUN HILL ROAD,Willett Avenue & EAST GUN HILL ROAD,Bronx,1020926,259051,,New York,1461,USCGeocoder,20,1,4.1,,5aca98b9-5ec9-4861-a310-6c02e131b4ac,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1282016,Criminal Possession of Weapon,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Male,Black,23,   ,East 216 Street,LACONIA AVENUE,East 216 Street & LACONIA AVENUE,Bronx,1024795,259228,,New York,1462,USCGeocoder,21,1,4.1,,910b6410-7a1c-4407-a850-c2737f6d19c4,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1292016,Felony,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Male,Black,21,   ,Boston Road,ELY AVENUE,Boston Road & ELY AVENUE,Bronx,1028142,260041,,New York,1465,USCGeocoder,19,1,4.1,,a1c6af32-5de0-429d-a0e6-b69dbc93ae92,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1292016,Felony,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Male,Black,18,   ,Boston Road,ELY AVENUE,Boston Road & ELY AVENUE,Bronx,1028142,260041,,New York,1466,USCGeocoder,23,1,4.1,,25c4043a-9e5d-431e-b2b3-69c5a9c1ea7b,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1302016,Criminal Possession of Weapon,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Male,Black,31,   ,Carpenter Avenue,EAST 220 STREET,Carpenter Avenue & EAST 220 STREET,Bronx,1021502,261806,,New York,1477,USCGeocoder,19,1,4.1,,8bf498ef-6c3f-4bef-85b8-1a9ca7b52774,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,1312016,Criminal Possession of Weapon,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Male,Black,29,   ,East 233 Street,WEBSTER AVENUE,East 233 Street & WEBSTER AVENUE,Bronx,1021972,265517,,New York,1486,USCGeocoder,20,1,4.1,,a85c74b9-561b-49be-b0fe-7d5f56a7e7a3,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2032016,Criminal Possession of Weapon,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Male,Black,20,   ,White Plains Road,EAST 242 STREET,White Plains Road & EAST 242 STREET,Bronx,1025882,269298,,New York,1503,USCGeocoder,20,1,4.1,,fbb9d3c9-dbc1-46c6-9c35-e2129eb12385,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2042016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black,30,   ,White Plains Road,EAST 241 STREET,White Plains Road & EAST 241 STREET,Bronx,1025621,268476,,New York,1506,USCGeocoder,20,1,4.1,,f1583d35-244d-4797-9235-1d54c9b080d9,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2052016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black,30,   ,Webster Avenue,EAST 233 STREET,Webster Avenue & EAST 233 STREET,Bronx,1021972,265517,,New York,1509,USCGeocoder,21,1,4.1,,eefeded1-4775-46e4-9327-b20e5881d7a3,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2052016,Felony,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black,43,   ,Barnes Avenue,EAST 233 STREET,Barnes Avenue & EAST 233 STREET,Bronx,1024480,264465,,New York,1513,USCGeocoder,21,1,4.1,,9c4c2036-7b81-4e0f-b445-387dd19f2430,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2102016,Grand Larceny,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,17,   ,Paulding Avenue,EAST 231 STREET,Paulding Avenue & EAST 231 STREET,Bronx,1025866,263308,,New York,1540,USCGeocoder,21,1,4.1,,6d7364c4-9aec-4ade-b74a-1dcdf8f3cc8a,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2102016,Grand Larceny,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,18,   ,Bronxwood Avenue,EAST 231 STREET,Bronxwood Avenue & EAST 231 STREET,Bronx,1025067,263641,,New York,1541,USCGeocoder,21,1,4.1,,171c267c-86bb-42c5-8ae1-f0babe89158d,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2112016,Robbery,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,28,   ,East 235 Street,BYRON AVENUE,East 235 Street & BYRON AVENUE,Bronx,1024381,265139,,New York,1545,USCGeocoder,21,1,4.1,,ebf9585e-8abf-4374-8613-a514b24e46ce,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,47,2152016,Criminal Possession of Weapon,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black-Hispanic,27,   ,Baychester Avenue,SCHIEFELIN AVENUE,Baychester Avenue & SCHIEFELIN AVENUE,Bronx, , ,,New York,1560,USCGeocoder,20,1,4.1,,7af19893-2876-46c0-ab8d-5dd720f86dc1,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Kilometers,ArealInterpolation,148.867,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.84911597,-73.85295233,Relaxed;Soundex,,,,,,,,,,,Bronx,NY,,,,,,,,,,,,,,,
